comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,standard_model_id,robust_model_id,layer,metric,standard,robust,delta
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed0_eps0p08_lam0p25.json,mlp512x1,deterministic,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s0|val|standard,mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed1_eps0p08_lam0p25.json,mlp512x1,deterministic,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s1|val|standard,mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed1_eps0p08_lam0p25.json,mlp512x1,deterministic,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s1|val|standard,mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
